look,nominal,method,index,field_id,country,crop,group,target,prediction,scale,cell,calibration_cell_n,quantile_rank,upper,upper_adjustment,covered
1,0.9,hierarchy_raw,1402,Uruguay_DUP4_farm10_field350_soybean_2021,Uruguay,soybean,Uruguay|soybean,1.7333228588104248,1.9171000776750695,0.6122036576414688,Uruguay|soybean,48,45,3.266292192837052,1.3491921151619826,1
1,0.9,hierarchy_raw,1410,Uruguay_DUP4_farm10_field358_soybean_2021,Uruguay,soybean,Uruguay|soybean,2.3653085231781006,2.246617112220999,0.3967402677699143,Uruguay|soybean,48,45,3.5958092273829814,1.3491921151619826,1
1,0.9,hierarchy_raw,1418,Uruguay_DUP4_farm10_field369_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.1631176471710205,1.4629062312499035,0.5135842693872794,Uruguay|soybean,48,45,2.812098346411886,1.3491921151619826,1
1,0.9,hierarchy_raw,1420,Uruguay_DUP4_farm10_field372_soybean_2018,Uruguay,soybean,Uruguay|soybean,0.8646675944328308,1.3408781899141042,0.6237373373453383,Uruguay|soybean,48,45,2.6900703050760866,1.3491921151619826,1
1,0.9,hierarchy_raw,1435,Uruguay_DUP4_farm10_field390_soybean_2018,Uruguay,soybean,Uruguay|soybean,3.5092477798461914,1.9049632257454447,0.9131165210239455,Uruguay|soybean,48,45,3.2541553409074275,1.3491921151619826,0
1,0.9,hierarchy_raw,1439,Uruguay_DUP4_farm10_field394_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.339213252067566,1.4883587159960605,0.511302445546327,Uruguay|soybean,48,45,2.837550831158043,1.3491921151619826,1
1,0.9,hierarchy_raw,1444,Uruguay_DUP4_farm10_field399_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.3458727598190308,1.3934340416964923,0.7059029644939813,Uruguay|soybean,48,45,2.742626156858475,1.3491921151619826,1
1,0.9,hierarchy_raw,1453,Uruguay_DUP4_farm10_field408_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.6810129880905151,1.3612934456601269,0.4937505383648354,Uruguay|soybean,48,45,2.7104855608221095,1.3491921151619826,1
1,0.9,hierarchy_raw,1454,Uruguay_DUP4_farm10_field409_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.8256875276565552,1.286037213492624,0.5504859874833635,Uruguay|soybean,48,45,2.6352293286546065,1.3491921151619826,1
1,0.9,hierarchy_raw,1463,Uruguay_DUP4_farm10_field418_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.3720719814300537,1.5071144355175639,0.46466876862271583,Uruguay|soybean,48,45,2.8563065506795464,1.3491921151619826,1
1,0.9,hierarchy_raw,1464,Uruguay_DUP4_farm10_field419_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.1247838735580444,1.624517305188723,0.3828966564197151,Uruguay|soybean,48,45,2.9737094203507057,1.3491921151619826,1
1,0.9,hierarchy_raw,1466,Uruguay_DUP4_farm10_field421_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.3511348962783813,1.7367970664374683,0.5633057729446054,Uruguay|soybean,48,45,3.0859891815994507,1.3491921151619826,1
1,0.9,hierarchy_raw,1469,Uruguay_DUP4_farm10_field425_soybean_2018,Uruguay,soybean,Uruguay|soybean,0.7332263588905334,1.4328660367276693,0.7556276370681533,Uruguay|soybean,48,45,2.782058151889652,1.3491921151619826,1
1,0.9,hierarchy_raw,1473,Uruguay_DUP4_farm10_field430_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.473268985748291,1.473970218016927,0.42223068130025093,Uruguay|soybean,48,45,2.8231623331789093,1.3491921151619826,1
1,0.9,hierarchy_raw,1480,Uruguay_DUP4_farm10_field437_soybean_2018,Uruguay,soybean,Uruguay|soybean,3.446382761001587,1.6019974062479245,0.5614461879154625,Uruguay|soybean,48,45,2.951189521409907,1.3491921151619826,0
1,0.9,hierarchy_raw,1496,Uruguay_DUP4_farm10_field454_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.909615159034729,1.8655371114088408,0.5348835793410119,Uruguay|soybean,48,45,3.2147292265708236,1.3491921151619826,1
1,0.9,hierarchy_raw,1500,Uruguay_DUP4_farm10_field458_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.497491717338562,1.3199071237593507,0.6319786701051376,Uruguay|soybean,48,45,2.6690992389213335,1.3491921151619826,1
1,0.9,hierarchy_raw,1503,Uruguay_DUP4_farm10_field461_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.1287587881088257,1.3577303406244676,0.44285208661092906,Uruguay|soybean,48,45,2.70692245578645,1.3491921151619826,1
1,0.9,hierarchy_raw,1508,Uruguay_DUP4_farm10_field467_soybean_2018,Uruguay,soybean,Uruguay|soybean,2.1153945922851562,2.1626030749721714,0.7097761994340224,Uruguay|soybean,48,45,3.511795190134154,1.3491921151619826,1
1,0.9,hierarchy_raw,1524,Uruguay_DUP4_farm10_field486_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.1260085105895996,2.7101942202780953,0.6273119977732533,Uruguay|soybean,48,45,4.059386335440077,1.3491921151619826,1
1,0.9,hierarchy_raw,1530,Uruguay_DUP4_farm10_field492_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.2779622077941895,3.6426933025222894,0.5728709440775932,Uruguay|soybean,48,45,4.991885417684272,1.3491921151619826,1
1,0.9,hierarchy_raw,1532,Uruguay_DUP4_farm10_field494_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.261688470840454,3.0567228578627024,0.6716627832022576,Uruguay|soybean,48,45,4.405914973024685,1.3491921151619826,1
1,0.9,hierarchy_raw,1536,Uruguay_DUP4_farm10_field499_soybean_2022,Uruguay,soybean,Uruguay|soybean,2.7335948944091797,3.399234294184197,0.5577389945230312,Uruguay|soybean,48,45,4.748426409346179,1.3491921151619826,1
1,0.9,hierarchy_raw,1538,Uruguay_DUP4_farm10_field501_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.887279510498047,3.4503750565393996,0.5154626581634602,Uruguay|soybean,48,45,4.799567171701382,1.3491921151619826,1
1,0.9,hierarchy_raw,1544,Uruguay_DUP4_farm10_field507_soybean_2022,Uruguay,soybean,Uruguay|soybean,2.9458301067352295,3.3173720995122595,0.4615038994538042,Uruguay|soybean,48,45,4.666564214674242,1.3491921151619826,1
1,0.9,hierarchy_raw,1546,Uruguay_DUP4_farm10_field509_soybean_2022,Uruguay,soybean,Uruguay|soybean,2.86220121383667,3.079558919762969,0.4354273573506685,Uruguay|soybean,48,45,4.428751034924952,1.3491921151619826,1
1,0.9,hierarchy_raw,1555,Uruguay_DUP4_farm10_field519_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.1937015056610107,3.2793810840881537,0.592541277747033,Uruguay|soybean,48,45,4.628573199250136,1.3491921151619826,1
1,0.9,hierarchy_raw,1575,Uruguay_DUP4_farm10_field545_soybean_2022,Uruguay,soybean,Uruguay|soybean,2.3786394596099854,2.4595805472567704,0.5599111786056705,Uruguay|soybean,48,45,3.808772662418753,1.3491921151619826,1
1,0.9,hierarchy_raw,1578,Uruguay_DUP4_farm10_field549_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.952338933944702,3.032869346618598,0.5991136414298355,Uruguay|soybean,48,45,4.38206146178058,1.3491921151619826,1
1,0.9,hierarchy_raw,1579,Uruguay_DUP4_farm10_field550_soybean_2022,Uruguay,soybean,Uruguay|soybean,2.455794334411621,2.8918485756281136,0.6404997198790289,Uruguay|soybean,48,45,4.241040690790096,1.3491921151619826,1
1,0.9,hierarchy_raw,1583,Uruguay_DUP4_farm10_field554_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.0977115631103516,3.361805233622597,0.7295846224380168,Uruguay|soybean,48,45,4.71099734878458,1.3491921151619826,1
1,0.9,hierarchy_raw,1593,Uruguay_DUP4_farm10_field566_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.392350435256958,3.4435564476534637,0.8371037226358214,Uruguay|soybean,48,45,4.792748562815446,1.3491921151619826,1
1,0.9,hierarchy_raw,1598,Uruguay_DUP4_farm10_field572_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.1449480056762695,3.2682454950662776,0.7584934809480979,Uruguay|soybean,48,45,4.61743761022826,1.3491921151619826,1
1,0.9,hierarchy_raw,1601,Uruguay_DUP4_farm1_field3_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.351896286010742,2.9369586667421186,0.7476616406983418,Uruguay|soybean,48,45,4.286150781904102,1.3491921151619826,1
1,0.9,hierarchy_raw,1604,Uruguay_DUP4_farm2_field11_soybean_2021,Uruguay,soybean,Uruguay|soybean,2.6270647048950195,2.3190250877983645,0.6929150432746434,Uruguay|soybean,48,45,3.668217202960347,1.3491921151619826,1
1,0.9,hierarchy_raw,1605,Uruguay_DUP4_farm2_field12_soybean_2021,Uruguay,soybean,Uruguay|soybean,2.5545618534088135,2.484664459742672,0.525272408239704,Uruguay|soybean,48,45,3.8338565749046545,1.3491921151619826,1
1,0.9,hierarchy_raw,1611,Uruguay_DUP4_farm2_field20_soybean_2021,Uruguay,soybean,Uruguay|soybean,2.225886821746826,2.301472959074556,0.4893581159433689,Uruguay|soybean,48,45,3.6506650742365387,1.3491921151619826,1
1,0.9,hierarchy_raw,1616,Uruguay_DUP4_farm2_field26_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.9249823093414307,3.274550484586824,0.6046021552711768,Uruguay|soybean,48,45,4.623742599748807,1.3491921151619826,1
1,0.9,hierarchy_raw,1617,Uruguay_DUP4_farm2_field27_soybean_2021,Uruguay,soybean,Uruguay|soybean,1.9300817251205444,2.2342258322977373,0.6837601819581199,Uruguay|soybean,48,45,3.58341794745972,1.3491921151619826,1
1,0.9,hierarchy_raw,1621,Uruguay_DUP4_farm2_field31_soybean_2018,Uruguay,soybean,Uruguay|soybean,2.0568480491638184,1.5741352842675242,0.6290822130897464,Uruguay|soybean,48,45,2.923327399429507,1.3491921151619826,1
1,0.9,hierarchy_raw,1622,Uruguay_DUP4_farm2_field32_soybean_2018,Uruguay,soybean,Uruguay|soybean,0.8470730185508728,2.0695720055174167,0.8098434900998813,Uruguay|soybean,48,45,3.4187641206793993,1.3491921151619826,1
1,0.9,hierarchy_raw,1623,Uruguay_DUP4_farm2_field33_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.3993847370147705,2.1956576358555466,0.7986749117872106,Uruguay|soybean,48,45,3.544849751017529,1.3491921151619826,1
1,0.9,hierarchy_raw,1628,Uruguay_DUP4_farm2_field39_soybean_2018,Uruguay,soybean,Uruguay|soybean,4.97405481338501,2.072613007321903,0.6254611683876142,Uruguay|soybean,48,45,3.4218051224838857,1.3491921151619826,0
1,0.9,hierarchy_raw,1650,Uruguay_DUP4_farm2_field8_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.0108213424682617,3.377879125872349,0.5430199021607802,Uruguay|soybean,48,45,4.727071241034332,1.3491921151619826,1
1,0.9,hierarchy_raw,1651,Uruguay_DUP4_farm2_field9_soybean_2020,Uruguay,soybean,Uruguay|soybean,1.4275484085083008,2.0748977933691326,0.8844973348976789,Uruguay|soybean,48,45,3.424089908531115,1.3491921151619826,1
1,0.9,hierarchy_raw,1652,Uruguay_DUP4_farm3_field63_soybean_2021,Uruguay,soybean,Uruguay|soybean,2.579521656036377,2.408024606645894,0.501099166030144,Uruguay|soybean,48,45,3.7572167218078767,1.3491921151619826,1
1,0.9,hierarchy_raw,1658,Uruguay_DUP4_farm3_field70_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.797386646270752,2.7419960216198707,0.8717842997840232,Uruguay|soybean,48,45,4.091188136781853,1.3491921151619826,1
1,0.9,hierarchy_raw,1660,Uruguay_DUP4_farm3_field73_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.78401780128479,3.1271508117023576,0.8286971118848774,Uruguay|soybean,48,45,4.476342926864341,1.3491921151619826,1
1,0.9,hierarchy_raw,1665,Uruguay_DUP4_farm4_field106_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.0942317247390747,1.942301717585382,0.6705419918122851,Uruguay|soybean,48,45,3.2914938327473644,1.3491921151619826,1
1,0.9,hierarchy_raw,1675,Uruguay_DUP4_farm4_field117_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.3852356672286987,1.967526102360182,0.7174920853225244,Uruguay|soybean,48,45,3.3167182175221646,1.3491921151619826,1
1,0.9,hierarchy_raw,1679,Uruguay_DUP4_farm4_field121_soybean_2018,Uruguay,soybean,Uruguay|soybean,0.9711331725120544,1.8812763640292065,0.664995080565342,Uruguay|soybean,48,45,3.230468479191189,1.3491921151619826,1
1,0.9,hierarchy_raw,1681,Uruguay_DUP4_farm4_field123_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.6124894618988037,3.116623955338226,0.9254828545588673,Uruguay|soybean,48,45,4.465816070500209,1.3491921151619826,1
1,0.9,hierarchy_raw,1686,Uruguay_DUP4_farm4_field129_soybean_2019,Uruguay,soybean,Uruguay|soybean,4.022403717041016,3.193042090099664,0.8065899456225806,Uruguay|soybean,48,45,4.5422342052616465,1.3491921151619826,1
1,0.9,hierarchy_raw,1689,Uruguay_DUP4_farm4_field132_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.5064284801483154,1.5442989269562803,0.614054937416125,Uruguay|soybean,48,45,2.8934910421182627,1.3491921151619826,1
1,0.9,hierarchy_raw,1704,Uruguay_DUP4_farm4_field148_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.7745838165283203,2.896136522940664,0.8810171300291165,Uruguay|soybean,48,45,4.245328638102647,1.3491921151619826,1
1,0.9,hierarchy_raw,1708,Uruguay_DUP4_farm4_field152_soybean_2022,Uruguay,soybean,Uruguay|soybean,3.371297836303711,2.4746512143287505,0.9368174263486968,Uruguay|soybean,48,45,3.823843329490733,1.3491921151619826,1
1,0.9,hierarchy_raw,1717,Uruguay_DUP4_farm4_field166_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.933269739151001,3.2460079476016905,0.7799785833652414,Uruguay|soybean,48,45,4.5952000627636735,1.3491921151619826,1
1,0.9,hierarchy_raw,1721,Uruguay_DUP4_farm4_field75_soybean_2019,Uruguay,soybean,Uruguay|soybean,4.676286220550537,3.2589056569286385,0.8780725118506801,Uruguay|soybean,48,45,4.6080977720906215,1.3491921151619826,0
1,0.9,hierarchy_raw,1722,Uruguay_DUP4_farm4_field76_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.76745867729187,2.9657350585238462,0.8294729406020452,Uruguay|soybean,48,45,4.314927173685829,1.3491921151619826,1
1,0.9,hierarchy_raw,1726,Uruguay_DUP4_farm4_field80_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.9741175174713135,3.318074306940202,0.8110073876069932,Uruguay|soybean,48,45,4.667266422102184,1.3491921151619826,1
1,0.9,hierarchy_raw,1735,Uruguay_DUP4_farm4_field89_soybean_2021,Uruguay,soybean,Uruguay|soybean,1.9347290992736816,1.944418521989807,0.6995356744127369,Uruguay|soybean,48,45,3.2936106371517893,1.3491921151619826,1
1,0.9,hierarchy_raw,1737,Uruguay_DUP4_farm4_field91_soybean_2021,Uruguay,soybean,Uruguay|soybean,1.702459454536438,2.0003719383129215,0.6933337847097275,Uruguay|soybean,48,45,3.349564053474904,1.3491921151619826,1
1,0.9,hierarchy_raw,1739,Uruguay_DUP4_farm4_field94_soybean_2021,Uruguay,soybean,Uruguay|soybean,2.57528018951416,2.2029628479987475,0.7551697047836009,Uruguay|soybean,48,45,3.55215496316073,1.3491921151619826,1
1,0.9,hierarchy_raw,1743,Uruguay_DUP4_farm4_field98_soybean_2021,Uruguay,soybean,Uruguay|soybean,1.243234634399414,1.9839351931518316,0.8223795966939201,Uruguay|soybean,48,45,3.333127308313814,1.3491921151619826,1
1,0.9,hierarchy_raw,1747,Uruguay_DUP4_farm6_field174_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.2168068885803223,2.5581959023909,0.6286589504792636,Uruguay|soybean,48,45,3.9073880175528823,1.3491921151619826,1
1,0.9,hierarchy_raw,1755,Uruguay_DUP4_farm7_field182_soybean_2020,Uruguay,soybean,Uruguay|soybean,3.28501033782959,2.46025851802955,0.8824835694768097,Uruguay|soybean,48,45,3.8094506331915325,1.3491921151619826,1
1,0.9,hierarchy_raw,1761,Uruguay_DUP4_farm7_field188_soybean_2018,Uruguay,soybean,Uruguay|soybean,4.035690784454346,2.023047067906063,0.7134191668849654,Uruguay|soybean,48,45,3.3722391830680456,1.3491921151619826,0
1,0.9,hierarchy_raw,1763,Uruguay_DUP4_farm7_field190_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.6221749782562256,2.2284176774645457,0.6901923099380595,Uruguay|soybean,48,45,3.5776097926265282,1.3491921151619826,1
1,0.9,hierarchy_raw,1767,Uruguay_DUP4_farm7_field194_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.3293033838272095,2.198967015227321,0.6503652577975981,Uruguay|soybean,48,45,3.5481591303893034,1.3491921151619826,1
1,0.9,hierarchy_raw,1768,Uruguay_DUP4_farm7_field197_soybean_2018,Uruguay,soybean,Uruguay|soybean,2.2386724948883057,2.3771837185371845,0.7792619220302681,Uruguay|soybean,48,45,3.726375833699167,1.3491921151619826,1
1,0.9,hierarchy_raw,1778,Uruguay_DUP4_farm7_field207_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.8242532014846802,2.384997946630197,0.8055465370761629,Uruguay|soybean,48,45,3.7341900617921797,1.3491921151619826,1
1,0.9,hierarchy_raw,1781,Uruguay_DUP4_farm7_field210_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.7316771745681763,2.0273815923548244,0.7118393416744208,Uruguay|soybean,48,45,3.376573707516807,1.3491921151619826,1
1,0.9,hierarchy_raw,1783,Uruguay_DUP4_farm7_field212_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.7255641222000122,2.304428280482006,0.690128729424011,Uruguay|soybean,48,45,3.6536203956439888,1.3491921151619826,1
1,0.9,hierarchy_raw,1793,Uruguay_DUP4_farm7_field225_soybean_2019,Uruguay,soybean,Uruguay|soybean,4.352810859680176,2.792399585190027,0.761806627957814,Uruguay|soybean,48,45,4.141591700352009,1.3491921151619826,0
1,0.9,hierarchy_raw,1794,Uruguay_DUP4_farm7_field226_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.109001398086548,2.7152721905333226,0.6420047952127637,Uruguay|soybean,48,45,4.064464305695305,1.3491921151619826,1
1,0.9,hierarchy_raw,1808,Uruguay_DUP4_farm8_field243_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.3115487098693848,3.1946458362316137,0.7195442236542158,Uruguay|soybean,48,45,4.543837951393597,1.3491921151619826,1
1,0.9,hierarchy_raw,1809,Uruguay_DUP4_farm8_field245_soybean_2021,Uruguay,soybean,Uruguay|soybean,1.3890055418014526,2.641539646319571,0.8060621123364919,Uruguay|soybean,48,45,3.9907317614815536,1.3491921151619826,1
1,0.9,hierarchy_raw,1815,Uruguay_DUP4_farm8_field252_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.2136690616607666,2.716335482765403,0.7684891763643045,Uruguay|soybean,48,45,4.065527597927385,1.3491921151619826,1
1,0.9,hierarchy_raw,1816,Uruguay_DUP4_farm8_field254_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.3891501426696777,2.4172383061514697,0.5737083997433682,Uruguay|soybean,48,45,3.7664304213134523,1.3491921151619826,1
1,0.9,hierarchy_raw,1818,Uruguay_DUP4_farm8_field257_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.613403081893921,2.6599452211497927,0.7114464610512895,Uruguay|soybean,48,45,4.009137336311776,1.3491921151619826,1
1,0.9,hierarchy_raw,1819,Uruguay_DUP4_farm8_field258_soybean_2019,Uruguay,soybean,Uruguay|soybean,3.1082310676574707,2.8563300428533838,0.7226499445585893,Uruguay|soybean,48,45,4.205522158015366,1.3491921151619826,1
1,0.9,hierarchy_raw,1826,Uruguay_DUP4_farm9_field265_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.1042425632476807,2.468199005665598,0.6773392281950202,Uruguay|soybean,48,45,3.8173911208275806,1.3491921151619826,1
1,0.9,hierarchy_raw,1831,Uruguay_DUP4_farm9_field270_soybean_2018,Uruguay,soybean,Uruguay|soybean,3.5044057369232178,2.1608291846673597,0.5053098269371978,Uruguay|soybean,48,45,3.5100212998293423,1.3491921151619826,1
1,0.9,hierarchy_raw,1832,Uruguay_DUP4_farm9_field271_soybean_2018,Uruguay,soybean,Uruguay|soybean,1.4167546033859253,1.9770801338847954,0.5480610797333787,Uruguay|soybean,48,45,3.326272249046778,1.3491921151619826,1
1,0.9,hierarchy_raw,1836,Uruguay_DUP4_farm9_field277_soybean_2019,Uruguay,soybean,Uruguay|soybean,2.2958898544311523,2.815855620438459,0.776694509489576,Uruguay|soybean,48,45,4.165047735600441,1.3491921151619826,1
1,0.9,hierarchy_raw,1846,Uruguay_DUP4_farm9_field287_soybean_2018,Uruguay,soybean,Uruguay|soybean,2.1983728408813477,2.171366321771396,0.5418887305276934,Uruguay|soybean,48,45,3.5205584369333787,1.3491921151619826,1
1,0.9,hierarchy_raw,1847,Uruguay_DUP4_farm9_field288_soybean_2018,Uruguay,soybean,Uruguay|soybean,2.7589340209960938,1.8469961229777345,0.6762986491499323,Uruguay|soybean,48,45,3.196188238139717,1.3491921151619826,1
1,0.9,hierarchy_scaled,9,Argentina_DUP1_farm14_field114_soybean_2022,Argentina,soybean,Argentina|soybean,4.077847957611084,3.6523276109832494,0.9308805978787991,Argentina|soybean,47,44,5.244916035480257,1.5925884244970074,1
1,0.9,hierarchy_scaled,12,Argentina_DUP1_farm14_field117_corn_2023,Argentina,corn,Argentina|corn,7.169715881347656,7.446437520375054,2.256165256396584,global,118,108,10.670687579050567,3.224250058675513,1
1,0.9,hierarchy_scaled,20,Argentina_DUP1_farm15_field125_soybean_2018,Argentina,soybean,Argentina|soybean,3.900073528289795,3.8218028542670344,0.9087032427186904,Argentina|soybean,47,44,5.3764493566803395,1.5546465024133047,1
1,0.9,hierarchy_scaled,26,Argentina_DUP1_farm15_field135_soybean_2019,Argentina,soybean,Argentina|soybean,3.92604660987854,3.7874191811087954,0.9252219576663563,Argentina|soybean,47,44,5.370326573558014,1.5829073924492185,1
1,0.9,hierarchy_scaled,34,Argentina_DUP1_farm15_field144_soybean_2020,Argentina,soybean,Argentina|soybean,3.5069212913513184,3.4638473531468827,0.8647142097223303,Argentina|soybean,47,44,4.943235627045748,1.479388273898866,1
1,0.9,hierarchy_scaled,39,Argentina_DUP1_farm15_field150_soybean_2021,Argentina,soybean,Argentina|soybean,5.143073081970215,3.9111573862918894,0.8555808490267754,Argentina|soybean,47,44,5.374919934879,1.4637625485871106,1
1,0.9,hierarchy_scaled,41,Argentina_DUP1_farm15_field154_soybean_2022,Argentina,soybean,Argentina|soybean,5.319962501525879,4.334405157526725,0.7866102278886595,Argentina|soybean,47,44,5.680169959565859,1.3457648020391335,1
1,0.9,hierarchy_scaled,43,Argentina_DUP1_farm16_field157_soybean_2023,Argentina,soybean,Argentina|soybean,1.2494542598724365,2.9093464106370677,1.1340780391830207,Argentina|soybean,47,44,4.849573290211906,1.9402268795748387,1
1,0.9,hierarchy_scaled,54,Argentina_DUP1_farm17_field168_soybean_2018,Argentina,soybean,Argentina|soybean,1.223634123802185,3.5895144048826055,0.8617528754334197,Argentina|soybean,47,44,5.063836307519322,1.4743219026367171,1
1,0.9,hierarchy_scaled,55,Argentina_DUP1_farm17_field169_soybean_2019,Argentina,soybean,Argentina|soybean,4.524634838104248,4.202368828035433,1.0762427927939284,Argentina|soybean,47,44,6.043648813521935,1.8412799854865023,1
1,0.9,hierarchy_scaled,66,Argentina_DUP1_farm17_field182_soybean_2019,Argentina,soybean,Argentina|soybean,4.038310527801514,3.9283918394494632,0.8513867255668,Argentina|soybean,47,44,5.384978910871737,1.4565870714222746,1
1,0.9,hierarchy_scaled,67,Argentina_DUP1_farm17_field183_soybean_2021,Argentina,soybean,Argentina|soybean,2.280846118927002,3.121125228793753,0.9599848543683427,Argentina|soybean,47,44,4.763506400174152,1.6423811713803989,1
1,0.9,hierarchy_scaled,70,Argentina_DUP1_farm17_field189_soybean_2021,Argentina,soybean,Argentina|soybean,1.8797327280044556,3.4268183972177115,1.159037360145248,Argentina|soybean,47,44,5.409746699228818,1.9829283020111068,1
1,0.9,hierarchy_scaled,76,Argentina_DUP1_farm19_field196_soybean_2022,Argentina,soybean,Argentina|soybean,5.2486891746521,3.9429918480189765,1.0116092497103524,Argentina|soybean,47,44,5.67369413666263,1.7307022886436534,1
1,0.9,hierarchy_scaled,77,Argentina_DUP1_farm19_field197_corn_2022,Argentina,corn,Argentina|corn,12.48502254486084,10.27667539882032,2.6093176097786768,global,118,108,14.005609896228922,3.728934497408603,1
1,0.9,hierarchy_scaled,78,Argentina_DUP1_farm19_field198_corn_2022,Argentina,corn,Argentina|corn,13.68151569366455,10.829499639852772,2.1234847067760403,global,118,108,13.864138025054336,3.0346383852015637,1
1,0.9,hierarchy_scaled,99,Argentina_DUP1_farm23_field218_soybean_2019,Argentina,soybean,Argentina|soybean,2.855816602706909,3.9942920955600245,1.0650788599128749,Argentina|soybean,47,44,5.816472370171962,1.822180274611937,1
1,0.9,hierarchy_scaled,108,Argentina_DUP1_farm23_field231_soybean_2021,Argentina,soybean,Argentina|soybean,4.768322944641113,2.9148780055436614,0.7414371060216572,Argentina|soybean,47,44,4.183358791622299,1.2684807860786382,0
1,0.9,hierarchy_scaled,113,Argentina_DUP1_farm24_field238_corn_2021,Argentina,corn,Argentina|corn,9.808682441711426,8.820264116426264,2.7323451108586356,global,118,108,12.725015268422172,3.904751151995909,1
1,0.9,hierarchy_scaled,119,Argentina_DUP1_farm25_field245_corn_2023,Argentina,corn,Argentina|corn,8.207260131835938,7.6904589407347155,1.7458641651406108,global,118,108,10.185445786638267,2.494986845903551,1
1,0.9,hierarchy_scaled,128,Argentina_DUP1_farm25_field258_corn_2023,Argentina,corn,Argentina|corn,8.343838691711426,7.600430647979962,1.7986837622693568,global,118,108,10.170901144143059,2.5704704961630958,1
1,0.9,hierarchy_scaled,129,Argentina_DUP1_farm25_field260_corn_2023,Argentina,corn,Argentina|corn,6.742878437042236,7.393745526232954,2.25228857035954,global,118,108,10.612455474250806,3.2187099480178527,1
1,0.9,hierarchy_scaled,131,Argentina_DUP1_farm25_field263_soybean_2023,Argentina,soybean,Argentina|soybean,1.6766700744628906,2.7192569520810084,0.9830686485445531,Argentina|soybean,47,44,4.401130818316447,1.6818738662354384,1
1,0.9,hierarchy_scaled,135,Argentina_DUP1_farm25_field267_corn_2023,Argentina,corn,Argentina|corn,6.310557842254639,6.997270264237229,2.0457927213056455,global,118,108,9.920880262665555,2.9236099984283275,1
1,0.9,hierarchy_scaled,142,Argentina_DUP1_farm27_field275_soybean_2021,Argentina,soybean,Argentina|soybean,3.8535122871398926,2.9867556250451943,1.00837866107175,Argentina|soybean,47,44,4.711930891123469,1.7251752660782742,1
1,0.9,hierarchy_scaled,147,Argentina_DUP1_farm27_field282_soybean_2021,Argentina,soybean,Argentina|soybean,2.9482030868530273,2.943806364940052,1.0392027728711979,Argentina|soybean,47,44,4.7217167763839765,1.777910411443925,1
1,0.9,hierarchy_scaled,155,Argentina_DUP1_farm27_field292_soybean_2020,Argentina,soybean,Argentina|soybean,4.491723537445068,3.6447054651667865,0.9254983027785844,Argentina|soybean,47,44,5.228085640084458,1.5833801749176721,1
1,0.9,hierarchy_scaled,160,Argentina_DUP1_farm27_field297_soybean_2020,Argentina,soybean,Argentina|soybean,3.6583564281463623,3.8913170745031427,1.0171995445301643,Argentina|soybean,47,44,5.631583467114421,1.7402663926112787,1
